Date,NIFTY,GOLD,USDINR,CRUDE
2020-02-17,-0.005600386389670753,0.0,0.0034499830718112234,0.0
2020-02-18,-0.004434580853707973,0.010871410739791924,-0.0023183407115487005,0.0
2020-02-19,0.011062238693018929,0.004676547883901803,0.003159713433505517,0.023543933085628042
2020-02-20,-0.003722171151700223,0.005644986085864686,0.0035215942373088074,0.009152914653843927
2020-02-21,0.0,0.01717201549417072,0.003925336808558355,-0.007465464156601151
2020-02-24,-0.02103353072205037,0.01676255638881947,-0.0031000426491583494,-0.0372144982653966
2020-02-25,-0.002666408571566386,-0.015364987376213718,0.002221816518352261,-0.030200632384425365
2020-02-26,-0.010172038146389433,-0.004198505886171601,-0.0024555435657112766,-0.02372618587467126
2020-02-27,-0.0038778860778288546,0.0,-0.0028788302158421096,-0.03423417996572771
2020-02-28,-0.0378016423222764,-0.047385678747064744,0.003713288641460045,-0.05074582155134353
2020-03-02,-0.0061788013630017435,0.017868979456354687,0.003053878246640315,0.043499409790230405
2020-03-03,0.015203486470954998,0.030796353102671873,0.009311954571555387,0.009155824713162283
2020-03-04,-0.0046376876143074345,-0.0006091618212690988,0.007074210692738218,-0.008514345386377319
2020-03-05,0.0015985793812774052,0.01529889178860684,0.009505826372450506,-0.018990584751432945
2020-03-06,-0.02511985353017798,0.002636957249874577,-0.0025341981302393676,-0.1060870587080379
2020-03-09,-0.05019499598647564,0.0022120303868409007,0.0018964817577890025,-0.2822061341074851
2020-03-10,0.0,-0.009239341300194449,0.005534978327147101,0.09872115738496252
2020-03-11,0.0006647771623133455,-0.010725720864527515,-0.0027050019366179475,-0.040991811628073416
2020-03-12,-0.08666894981793948,-0.03225585264372553,0.007451453138467682,-0.045913757419826826
2020-03-13,0.03735847654239177,-0.047416352203101815,0.007197164171966193,0.007275045336675495
2020-03-16,-0.07917416945110371,-0.019856680529920206,-0.018713230730168638,-0.10036544181943158
2020-03-17,-0.02536415171509603,0.02590818443844778,0.01678568673904491,-0.06291382368438383
2020-03-18,-0.05716792711513327,-0.03171271975140128,-0.015320014791456034,-0.27992005422625427
2020-03-19,-0.02454659954775134,0.0008795472315558977,0.01301549829834717,0.21357403187235055
2020-03-20,0.05669138794443699,0.0036454671159334207,0.002367048063451298,-0.11723794117272994
2020-03-23,-0.13903756461051203,0.05442181862869502,0.006133416571901045,0.040625821950275774
2020-03-24,0.024762292138464665,0.05777508425392426,0.011620546564239265,0.02744523567784364
2020-03-25,0.06414544603118057,-0.016947954536260905,0.009807258838826284,0.019794441852212866
2020-03-26,0.03816665439616388,0.010845784249569976,-0.018478046296054366,-0.08031493846071446
2020-03-27,0.002173175106963937,-0.016005198817997043,-0.014875585003826915,-0.04943196923707529
2020-03-30,-0.04476782787370225,-0.0011707228298990415,0.009846170495991157,-0.06829576749829713
2020-03-31,0.03752477847769833,-0.02408550651926629,-0.0008616288331034482,0.019226591397505894
2020-04-01,-0.040826864424490454,-0.003289523008281446,-0.0009952507492080507,-0.0083354285225757
2020-04-02,0.0,0.0296535360572285,0.029368706066758715,0.22048123592622998
2020-04-03,-0.02081164185069997,0.00490888893936245,-0.005558805700757735,0.11267965442350314
2020-04-06,0.0,0.02615913167880727,-0.011866814830733253,-0.08310550551365159
2020-04-07,0.08400295216282225,-0.007301457414060284,-0.0034837759794165606,-0.09865167844984535
2020-04-08,-0.004954153987953298,0.00036032405214913405,0.00910875366553177,0.059952310776727226
2020-04-09,0.0406704613937413,0.041633439372849586,-0.009186391510535052,-0.09746474714550284
2020-04-10,0.0,0.0,0.009055909012247971,0.0
2020-04-13,-0.013040327423561648,0.004941175038212751,-0.006327940626626335,-0.015497338310533872
2020-04-14,0.0,0.006797057351607868,0.009714270086185143,-0.10829004686870611
2020-04-15,-0.007651048328648555,-0.016935449293475353,-0.01281092473633216,-0.012006135335279871
2020-04-16,0.007534316783542481,-0.003944735829989091,0.01673635083594273,0.0
2020-04-17,0.03000848934711599,-0.018301820946780283,0.004619369784493277,-0.08395070335453195
2020-04-20,-0.0005289542483047096,0.007313955384594793,-0.01310603531267973,
2020-04-21,-0.030742409586860843,-0.013847209197883095,0.00845425520719593,
2020-04-22,0.022660713376927297,0.029647891342731346,-0.0031210496994512876,0.3196336300150674
2020-04-23,0.013685875581327233,0.0026574814347122173,-0.007425204618934927,0.18014213469902035
2020-04-24,-0.017273269224786485,-0.005670027160958046,0.00029444727472328246,0.02631733984379654
2020-04-27,0.01387465918374464,-0.006753227914803885,-0.0019778252654953452,-0.281796292695216
2020-04-28,0.010566409007242056,-0.0008181536244567528,-0.0011176529712842989,-0.03503539721256668
2020-04-29,0.01821608855026957,-0.004159457378130776,0.0036513867248076873,0.19919621939219292
2020-04-30,0.03158422875946422,-0.011335623435517613,-0.01590422920108233,0.22394002701262022
2020-05-01,0.0,0.006097067443094948,0.006113499756018543,0.048689083661334426
2020-05-04,-0.059160835126554547,0.007291162026340241,-0.0015794189000155208,0.030373193743799345
2020-05-05,-0.009503278972569803,-0.001465717123550518,0.003294762115098503,0.18607452688142884
2020-05-06,0.0070685522845568985,-0.011922512345884834,0.004209974668160955,-0.02348201422303975
2020-05-07,-0.0077803077564110755,0.02207963897860998,-0.0002455289771837454,-0.018511279245038238
2020-05-08,0.005685503917787226,-0.006935380050009182,-0.000936689063834247,0.04929556964700635
2020-05-11,-0.001330377581346701,-0.00857515842664911,-0.007321694828263014,-0.024551167327293844
2020-05-12,-0.004626930470959459,0.005353411843933332,0.010340211831911642,0.065728833760296
2020-05-13,0.02012974293547344,0.0055583326933722026,-0.008290030532201346,-0.0191899272628217
2020-05-14,-0.025996919937107583,0.014021058879757815,-0.0033592225225999544,0.08595632988442657
2020-05-15,-0.0006455711236580218,0.008764225555300193,0.0007792628519600826,0.06564914584746884
2020-05-18,-0.03492536149006188,-0.012395415869611638,0.004428136957752582,0.07808044070402118
2020-05-19,0.006309873650596998,0.007134611589602911,-0.0029045311291934816,0.02114507601674194
2020-05-20,0.020891638839326522,0.0036626025539089747,0.005275765352339368,0.030006847588867402
2020-05-21,0.004369195599480915,-0.01734362611469108,-0.00289895080438955,0.012757820017576561
2020-05-22,-0.00738478460081561,0.008161878938069567,-0.0020474731309359706,-0.01994998984027262
2020-05-25,0.0,0.0,0.004749044067089964,0.0
2020-05-26,-0.00112907097030296,-0.017328994749641426,0.0016437098805394804,0.03254720714498309
2020-05-27,0.0311735219299972,0.003220991829132791,-0.0038175642354498114,-0.04586858541796931
2020-05-28,0.018628451492543274,0.001752541583290877,0.004080263177409743,0.027061113258167634
2020-05-29,0.009459777532853096,0.013680565277693138,-0.0022354953492657583,0.051456511865436545
2020-06-01,0.025338352659720637,0.0005180443866920326,-0.005899413676524538,-0.0014099269653480996
2020-06-02,0.015445627746472025,-0.007277016031962099,0.002866967238584473,0.037928497711348784
2020-06-03,0.008228342186278518,-0.016009633407297864,-0.008809318219155914,0.012955634043798544
2020-06-04,-0.003230380747065696,0.012351241473905206,0.006363371719637273,0.0032128255389749396
2020-06-05,0.01120921756965851,-0.025155268002861633,-0.0007163865049259376,0.05562763064190295
2020-06-08,0.0024914146063167966,0.013098481927345721,0.0003549740023620201,-0.03499200964517405
2020-06-09,-0.011952175882067815,0.009610330246712897,0.0014198478996991484,0.019448299399222043
2020-06-10,0.006893910822071789,-0.0008167458702274134,-0.0015244172415687233,0.01680711505093236
2020-06-11,-0.021396438367806456,0.010855446283993906,0.004824750270225645,-0.08591001256121708
2020-06-12,0.007134696525776951,-0.0015600795547297869,0.0067645401836654035,-0.0022039081299802367
2020-06-15,-0.016092064938005003,-0.005218007981163413,-0.005687000764345145,0.023440720106402163
2020-06-16,0.010168511071378764,0.005391431183017847,0.00027899412455440636,0.03338063926620576
2020-06-17,-0.0033189583187083734,-0.00023130821343635084,0.008871035914242415,-0.011003568786034795
2020-06-18,0.021079446670088396,-0.002547715531949515,-0.001370656867884836,0.022917697728237152
2020-06-19,0.015022865002949488,0.0121590659502639,-0.001956253057151056,0.023159193748589307
2020-06-22,0.006499449097502718,0.006166825249584587,-0.001942977954647502,0.01770396801129618
2020-06-23,0.015378829255110686,0.008728248980421311,-0.006081178345764995,-0.002226900704931012
2020-06-24,-0.015951224257763807,-0.0035613970847807024,-0.002404255907952816,-0.06023766956410786
2020-06-25,-0.0015926248529521327,-0.0020976074000182165,0.004779044878977694,0.01850705509220127
2020-06-26,0.00910417112670767,0.005884713686692411,-0.0056788381326237395,-0.005957783031278778
2020-06-29,-0.006822760798075913,0.0012967886103743235,0.0010584072661744008,0.030952696007242243
2020-06-30,-0.0009993724909477652,0.010202426588476162,0.0010600094126539518,-0.01089032666401585
2020-07-01,0.012343324106810436,-0.011104398270962212,0.0006603242599178434,0.013908410725421134
2020-07-02,0.011595958752537541,0.006072237805783904,-0.0039032825069843327,0.020629582558647216
2020-07-03,0.005260117338821228,0.0,-0.009773975768570059,0.0
2020-07-06,0.014627632603289031,0.0025192455591178196,-0.0005582622237015127,-0.0004921372423485878
2020-07-07,0.003339009534036716,0.00873997345987791,-0.0009605806987523871,-0.0002462064315321451
2020-07-08,-0.008732782060989626,0.006243658695440093,0.006911049663901295,0.006869570499373449
2020-07-09,0.01000976742529668,-0.009018817348082771,-0.002466890399692903,-0.03179608604489484
2020-07-10,-0.00420734959083762,-0.0005559571095256041,0.005324651200445283,0.023201747435225455
2020-07-13,0.003212722824094239,0.0070930414866313,-0.0024119278012287725,-0.011159465485958973
2020-07-14,-0.018249000734889463,-0.0002209103260360273,0.003870918911542002,0.004727025666014587
2020-07-15,0.001022408086719745,0.00044177186147791053,0.001655355518563263,0.022334952946734196
2020-07-16,0.011400923444823241,-0.007035885831272417,-0.005973427658505978,-0.01098243518655676
2020-07-17,0.014948306530616993,0.005323049805576425,0.0006599985833518094,-0.003934105076817023
2020-07-20,0.010992680250840313,0.004194021617199042,-0.00369421978447319,0.005405448458504835
2020-07-21,0.012626110991777935,0.014487856747344773,0.0012368914010531884,0.02778957864048651
2020-07-22,-0.002659843741967638,0.011709267020525905,-0.0029380527114013497,-0.0014308983637969963
2020-07-23,0.007414603621325298,0.013322162460929807,0.0006685347261754845,-0.020007942807407225
2020-07-24,-0.0019009541040186228,0.0043313363665133785,-0.0001697944456208617,0.005342441533257796
2020-07-27,-0.0055854955772852745,0.017606154822841998,-0.0006350725846336506,0.007479768516335761
2020-07-28,0.015045520083450243,0.007069694974014618,0.0032077557253645007,-0.013552907416750533
2020-07-29,-0.008683204468886633,0.004514937092596289,0.0011992318058794207,0.005588631685728557
2020-07-30,-0.009029356907451743,-0.005749772517706172,-0.0034524397601450813,-0.03325844928125482
2020-07-31,-0.002588449519166038,0.01049918711509946,0.0021198372443816276,0.008729380655566133
2020-08-03,-0.016558554850121334,0.0016289716145934227,-0.0009632182798354895,0.018209112245010078
2020-08-04,0.01852527473195631,0.017745954507515056,0.005486961598123263,0.01668524862493082
2020-08-05,0.0005766923029565639,0.01483052996269477,-0.0010625825157291695,0.011682046485426563
2020-08-06,0.00883342483924069,0.009993726704919284,-0.004899662858465193,-0.00570474248600124
2020-08-07,0.0012402330418245548,-0.020386772968585872,0.000235021733460847,-0.017554846023437824
2020-08-10,0.004990233307851035,0.007088912486168325,0.001667505181835198,0.017316387652937554
2020-08-11,0.004634224153283686,-0.04640713846737035,0.0010017707663113843,-0.007899455066354505
2020-08-12,-0.0012460495124746427,0.001189424227168705,-0.0026666275567387137,0.025155516624679724
2020-08-13,-0.0007032817179241128,0.011203697670107498,-0.0017090586386675672,-0.010128375153480898
2020-08-14,-0.010859185489107238,-0.010118971422733294,0.0034431650313823626,-0.005460033907127467
2020-08-17,0.006126903182347498,0.02447852971429491,-0.0016967240776113773,0.020731039070855134
2020-08-18,0.012217124027310865,0.007228233622483832,0.0012968203258184863,0.0
2020-08-19,0.002022553472584474,-0.020566184811920643,-0.002737100190863634,0.000932205046990039
2020-08-20,-0.0084681538079335,-0.012793958632575233,0.002294293833264289,-0.008186186877126777
2020-08-21,0.005237178104313519,0.0004135698294723892,0.00044148392833948417,-0.005652433157436007
2020-08-24,0.008306412509926262,-0.0035730170549382228,-0.001041905463049624,0.006591332298519188
2020-08-25,0.000505678592222556,-0.008282324903757287,-0.006988923295830006,0.016983066418389196
2020-08-26,0.006719694702452173,0.015003475387935178,0.0007053676038131335,0.0009223177161198882
2020-08-27,0.0008352117348219679,-0.009890547937341882,-0.002856934283373665,-0.008099048618543214
2020-08-28,0.007614134421611744,0.02213049019313123,-0.006291279527756415,-0.0016277109299070451
2020-08-31,-0.0225838540823065,0.0015258636993629058,-0.00879763516027366,-0.008413244359208306
2020-09-01,0.007240464307211334,0.0003048811432237371,0.007380154859320099,0.00351406506768507
2020-09-02,0.005629164732428894,-0.017322181174838722,-0.0054444334839646455,-0.029668725273937598
2020-09-03,-0.0006547270470620276,-0.0035215203808738388,-0.0002934733139473885,-0.00337836697498113
2020-09-04,-0.01693737589976223,-0.0019213045878463265,0.0027185668344345748,-0.03944308392485077
2020-09-07,0.001868773014980915,0.0,-0.002148049605380866,0.0
2020-09-08,-0.003325649779789579,0.004718811695522806,0.004895917355572385,-0.07870261890253123
2020-09-09,-0.003482986529093653,0.006034498194198085,0.0018556437058542114,0.034490812429379666
2020-09-10,0.01507030028649042,0.004873179121465835,-0.0032143187927349344,-0.019907758061094676
2020-09-11,0.0013267344350831917,-0.008427543375380205,-0.0003087502714160827,0.0008040357813497115
2020-09-14,-0.002130620607789219,0.007864507194070882,-0.0006625370532098108,-0.0018770218509551696
2020-09-15,0.007120536611649034,0.0016371176840063052,0.001854579083306968,0.027007214569933265
2020-09-16,0.007156369643982706,0.0019915248986203523,0.002509992659742589,0.04794393688801778
2020-09-17,-0.007651223391398827,-0.010358510867938483,-0.003383844967754103,0.019968649769852957
2020-09-18,-0.0009686278452831663,0.006217730605110695,0.0004472863106701204,0.0034112944027500885
2020-09-21,-0.022360395533691877,-0.026420463605422984,-0.0006634824524525492,-0.044772441387906724
2020-09-22,-0.008650165364363744,-0.00136848046834515,0.0006118468105348665,0.007350105359467696
2020-09-23,-0.0019564998051874198,-0.020594023641089643,-0.0010443793669611511,0.008298848989760854
2020-09-24,-0.02975046086629724,0.00450621665322058,0.0037397605508059993,0.009471682479421088
2020-09-25,0.02239317919403798,-0.005689815487671344,-0.0013019467606370356,-0.0014896073327479297
2020-09-28,0.015917509782938703,0.008095526135782653,0.0002293243767107761,0.00865802515988958
2020-09-29,-0.00045874615382283734,0.0114147396616161,0.0037338402002444673,-0.03279797215230347
2020-09-30,0.0022384940193966077,-0.0035962007873952123,-0.001758859250432803,0.023394357822996505
2020-10-01,0.014948800566928164,0.011012005311720377,-0.0018976540666267132,-0.03800812076035567
2020-10-02,0.0,-0.004306089358559664,-0.006642990721331473,-0.04408796278486181
2020-10-05,0.007539152980994381,0.006452168624350489,0.001438522328287369,0.056918520742768076
2020-10-06,0.013731761801546099,-0.005978633545181685,-0.002924302732641977,0.03630382300418181
2020-10-07,0.006533795478530655,-0.009247826747493606,0.009620102844140164,-0.0178619835872461
2020-10-08,0.008123590712403974,0.00265097449388411,-0.0036984800145324318,0.03056678379794882
2020-10-09,0.00670357110102055,0.016228934538952623,-0.003568940909368895,-0.014427446083128355
2020-10-12,0.0014048980594053501,0.001561686938946659,-0.0036324007677150795,-0.02924107339524113
2020-10-13,0.0002974848313881938,-0.017843559227287458,0.004591230781434864,0.019340058974347804
2020-10-14,0.0030578533826602027,0.006755025244470127,0.0036633601078951057,0.020680208567116512
2020-10-15,-0.024583309443990238,0.0009987659359625074,-0.004407950158921324,-0.0019512647911746782
2020-10-16,0.007004361448563385,-0.0012617784764216624,0.001019977029708273,-0.0019549863559981595
2020-10-19,0.009358838750109354,0.0029417837343790644,0.000991721360000519,-0.0012238218462122124
2020-10-20,0.0019983305148122575,0.002095997386936684,0.0017847391521314646,0.015311934748149491
2020-10-21,0.003427863919924764,0.007405484259196327,0.0009849329286675172,-0.035099942415674726
2020-10-22,-0.0034572511936285335,-0.012285488081525435,0.0004588134729293416,0.015123645741958583
2020-10-23,0.002845488039808009,0.000473310949826521,0.0005251503173222487,-0.01963042130607216
2020-10-26,-0.01372280171939824,0.0003679402784737119,0.0013948168385707657,-0.03290686158892326
2020-10-27,0.010284540688903391,0.003200893540376839,0.0016999602363105945,0.025855742328293227
2020-10-28,-0.013531751526031222,-0.017226369257346583,-0.0019424423112930549,-0.056667975019934126
2020-10-29,-0.0050255491286022155,-0.0056657245971064325,0.008566980447163778,-0.03317327732466621
2020-10-30,-0.0024363388871728973,0.006305149837346229,-0.0023671532952527163,-0.010561444981961874
2020-11-02,0.00229500061940095,0.006900605880378817,0.003850422902556529,0.028101034340012734
2020-11-03,0.01229430453308261,0.009529133397826345,-0.0012576109459162552,0.022828934478801577
2020-11-04,0.008009485529747545,-0.00730987162998074,0.0026664347958735876,0.038801942234723656
2020-11-05,0.017629285844443805,0.026408510349030297,-0.003698506457706325,-0.00923795635798285
2020-11-06,0.011749715515175936,0.0025670000104109966,-0.003501613097530623,-0.043467965563270684
2020-11-09,0.015976331587139476,-0.051069383720258016,-0.0018933911468119586,0.08140878243594095
2020-11-10,0.013554232066476922,0.011908134809094027,-0.00035956912742789925,0.026210923030528733
2020-11-11,0.009302637490367565,-0.007869248251789697,0.004430810990282121,0.0021736550303402187
2020-11-12,-0.004587327240413277,0.006375091715476151,0.003874988274146121,-0.007993304816218995
2020-11-13,0.0022943363271255195,0.006971252371710459,0.0039481855920173595,-0.024370384276141636
2020-11-16,0.0,0.0008481832770622549,-0.005052432961430614,0.029706347049466734
2020-11-17,0.012053681426341886,-0.001484728408849857,-0.000934859104756843,0.0021747055106989934
2020-11-18,0.004962716492027381,-0.005854194473448053,0.0008274096239626583,0.009369423247754666
2020-11-19,-0.012956239372488106,-0.006640641601906184,-0.0008018822988820665,-0.001914744841639954
2020-11-20,0.006816027431926412,0.006160128835431433,-0.0043145405797744,0.009774778787540888
2020-11-23,0.0052277864790618534,-0.018758595831691597,0.0008471159124057446,0.02135980317969149
2020-11-24,0.009907106958531581,-0.01811942127724579,0.0011118628176988402,0.042065959873293826
2020-11-25,-0.015185397205090293,0.0004984918223985983,-0.0038339110357306313,0.017656588612605124
2020-11-26,0.009951532476185488,0.0,-0.0024488941019063376,0.0
2020-11-27,-0.0013908030691388337,-0.013268076746218986,0.003637971678126367,-0.003945649778886596
2020-11-30,0.0,-0.0034855405676794873,-0.0014581408888117912,-0.004181774090930417
2020-12-01,0.01074476242399418,0.02139477962249914,0.0011394121736595438,-0.017577511653443928
2020-12-02,0.0003584815807498976,0.0063739848852561315,-0.005013561596161283,0.01625327014458243
2020-12-03,0.0015354055912646832,0.006061505333917496,0.00010316319494381512,0.00791910468476718
2020-12-04,0.009445908959648398,-0.0004901159441992974,0.0027425552146524484,0.013493108899260618
2020-12-07,0.007304391112653887,0.014008950144385123,-0.0010104652937007188,-0.01086731012820308
2020-12-08,0.002781459960611745,0.00482238504317269,0.003108015796756955,-0.003502627333677229
2020-12-09,0.010114428562528128,-0.019539712183873674,-0.003974306635321697,-0.0017558831836880042
2020-12-10,-0.0037619219695161584,-0.0005452265623923936,0.002825320833492044,0.027303935187085942
2020-12-11,0.0026340862816878062,0.0033756623773700503,-0.0028212850230213402,-0.004499184620250388
2020-12-14,0.0032728147749187795,-0.0060515914033823295,0.00015324526365283913,0.008978298393152485
2020-12-15,0.0007151234360649028,0.012822831309901658,0.001653161642944655,0.013317969794361985
2020-12-16,0.008429280641864136,0.0020493625621477644,-0.0013574988015336953,0.00419113701967302
2020-12-17,0.004229970438016461,0.01661672416851431,-0.001943374607069445,0.011229082719173514
2020-12-18,0.0014435425896574643,-0.0007951443811694825,-0.0011797724087489235,0.01518596535591903
2020-12-21,-0.03190866215630266,-0.003452950477738774,0.0010031595750252013,-0.028089347654327416
2020-12-22,0.010293127415086657,-0.006727547309021927,0.004496491973026982,-0.015196603221750324
2020-12-23,0.009960389402299756,0.004330039505094346,0.004516633063406934,0.0231248160621361
2020-12-24,0.01083363406633502,0.002769976349498633,-0.005809202293020634,0.002283355680046922
2020-12-25,0.0,0.0,-0.0038263584758693563,0.0
2020-12-28,0.008974658395164679,-0.0014373179976945852,0.0017820791969790123,-0.012728405960871068
2020-12-29,0.004272454296258275,0.0013308847368819284,-0.0019574846279953972,0.00794819227914568
2020-12-30,0.003535836164182277,0.005993626012460182,-0.0012422028517748145,0.008298834341118354
2020-12-31,-1.4318227638304822e-05,0.001109894461065988,-0.004360475807809254,0.0024762482613758085
2021-01-01,0.002624978069994666,0.0,-0.0006127591843679004,0.0
2021-01-04,0.008127554493474463,0.026892014283005597,3.83084511986282e-05,-0.018723274881639867
2021-01-05,0.00470131235786493,0.0041053068384807835,0.003114457919767062,0.04736921199584524
2021-01-06,-0.0037571814216639365,-0.02373410559741736,0.0007471559042350619,0.013922276453716168
2021-01-07,-0.0006293676223474675,0.002827831959051613,-0.00020173844533484978,0.003942460403614052
2021-01-08,0.014738082534464191,-0.04175284695685227,0.0011715944189789444,0.027361749616170234
2021-01-11,0.00953808562855032,0.008415501632621867,-0.000988988182406116,0.0001913737468295353
2021-01-12,0.0054186068221036155,-0.003628955192789631,0.0019075713323287741,0.018206440557430974
2021-01-13,9.608621670051523e-05,0.005789249861382061,-0.0047518367794843405,-0.005653977370225007
2021-01-14,0.002109021789565324,-0.001781866470034287,6.694331009435716e-05,0.012396850163976169
2021-01-15,-0.01115432296065278,-0.011414407787474065,-0.001125388956685444,-0.02284625149757445
2021-01-18,-0.010614788200058034,0.0,0.0009763766271254852,0.0
2021-01-19,0.01665525875641371,0.005560388855331254,0.0004058995727991126,0.01177152250508464
2021-01-20,0.008472274336760961,0.014249727942710165,4.378101612069856e-05,0.00489554984972133
2021-01-21,-0.003718184091801354,-0.0003215992599331132,-0.003846691628602306,-0.0020682644866759792
2021-01-22,-0.015085386074712022,-0.0051599671898233754,0.0006033813177328059,-0.01631915908415263
2021-01-25,-0.009297255190251277,-0.00043115764322087933,0.0005618381769516912,0.009520254609766446
2021-01-26,0.0,-0.002266879894457694,-0.0003549019867491504,-0.0030366287481197332
2021-01-27,-0.019244480891583437,-0.003138830803113128,-0.0006854898063612958,0.004551456100213201
2021-01-28,-0.010793693167934581,-0.0038014599418898284,0.001604630427099594,-0.009696783427044765
2021-01-29,-0.013328858232496075,0.005101511241647846,-0.0013468629306975525,-0.0026783905130293812
2021-02-01,0.04633334971971787,0.007281389008044573,-0.0004415092405738752,0.025533273142231104
2021-02-02,0.025349539675742865,-0.01641737544450263,0.0029199645490242732,0.022344187122395973
2021-02-03,0.009654368913945022,0.0009282503708198232,-0.0027869681466896083,0.016840603173096404
2021-02-04,0.007121340982025425,-0.023916484486413037,-0.0007998146020567823,0.0096498412211802
2021-02-05,0.0019181565175802602,0.012223053284327792,0.0012029859149437071,0.010965779192911567
2021-02-08,0.012753134705385865,0.011529720189568878,-0.002208240510500436,0.019509463053032146
2021-02-09,-0.00043010611605642915,0.0018542895508146806,0.001991611055798607,0.006705077703834748
2021-02-10,-0.00018532057490518592,0.0028836096711605716,-0.0010289767582647052,0.005468224362485355
2021-02-11,0.004412176664707947,-0.008566387767498658,-0.000653564155488369,-0.007526525767200488
2021-02-12,-0.0006592696934370658,-0.0018099820260786762,-0.0013440866466738637,0.020899571536612125
2021-02-15,0.009935142462115996,0.0,-0.0015787603869492758,0.0
2021-02-16,-8.162425642763527e-05,-0.01348535131998669,0.0006045373262116705,0.009705531576051956
2021-02-17,-0.006850731452785171,-0.014629062349107949,0.004070729469263208,0.01798877065891413
2021-02-18,-0.005931871684390037,0.0012978130348198413,-0.001889702607590708,-0.010192409995840137
2021-02-19,-0.009116143118184506,0.0013524313819186311,-0.002639597049987456,-0.02137687875106325
2021-02-22,-0.02063971564030592,0.017250896659106188,-0.0007219517903055846,0.03727756952902632
2021-02-23,0.002184873969705697,-0.0012738096892075683,-0.0015034956442162202,0.002922972050267851
2021-02-24,0.01847152850052029,-0.004443464260402694,-0.0009252987888385177,0.02482316678405671
2021-02-25,0.007669725331353619,-0.012322324448977169,0.0003177662838351533,0.004891489967564144
2021-02-26,-0.03836220275630364,-0.02643982642289971,0.010318134939661848,-0.03247504125137606
2021-03-01,0.01586881087701919,-0.0032458010444414774,0.006064882490025951,-0.01408244354352033
2021-03-02,0.010616431079728933,0.006134974480583479,-0.0039004634815479012,-0.014785540457331867
2021-03-03,0.02164866615239294,-0.01032367748638774,-0.00043532032799565706,0.02528431470062549
2021-03-04,-0.010871815118793142,-0.008842158417799017,-0.005429707909095997,0.040769822442147795
2021-03-05,-0.009504125991607463,-0.0012947745929176705,0.003439416290978955,0.034794066117021245
2021-03-08,0.001210972544447202,-0.012027309199143453,2.1907779516045644e-05,-0.015861142198869006
2021-03-09,0.009462861169810146,0.022921797389633937,0.002684656826881142,-0.01611689734524773
